id	word1	word2	headline
681	delicado	buscan	Las mujeres que buscan a un hombre detallista, sensible, atento, delicado... deben saber que ese tipo de hombre TAMBIÉN busca hombres.
685	alopecia	diagnosticado	- Tío, me han diagnosticado alopecia. - Joder, qué calvario.  - No TIENE gracia. - Ya, ni un pelo.
686	metraquilato	decirte	-Cariño, tengo que decirte una cosa. -Dime. -Nunca he sabido cómo decir esto. -Oh, dios, no. -Metraquilato, metracri, mecratilat....¿lo ves?
687	dejó	prestarle	- Mi novia me dejó - ¿Por qué? - Se ve que por no prestarle atención, o algo así me dijo, ya no me acuerdo.
688	paracaidaaaaas	paracaídas	Un individuo se lanza en paracaídas, tira de la anilla y no se abre. Cuando está bajando a toda velocidad, se cruza con otro individuo que sube zumbando hacia el cielo, y le dice: - ¿Sabes algo de apertura de paracaidaaaaas? - ¿Y tu de bombonas de butanoooooo?
689	prefiero	novia	El novio al padre de la novia. - ¡Venía a pedir la mano de su hija! - ¿Ha visto ya a mi mujer? - Si, pero prefiero a su hija.
691	verduras	entregan	Entra un señor en un restaurante, le entregan la carta y lee: verduras a elegir. Cuando se le acerca el camarero le pregunta: ¿Qué verduras tienen? - ¡Espárragos! Y ¿ qué más? - ¡Nada mas! Entonces ¿entre qué puedo elegir? - ¡Entre si los quiere o no los quiere!.
692	inquieto	avión	Una señora va sentada en un avión al lado de un joven que está muy inquieto. - ¿Está usted nervioso? Sí señora. - Claro... ¿es la primera vez? - No, no señora ya he estado nervioso más veces.
694	psicópata	cortas	- Yo soy más de aquí te pillo, aquí te mato - ¿De relaciones cortas?  - No, psicópata.
695	enfría	échale	- Soy experto en jeroglíficos.  - Pues échale un vistazo al mío, que no enfría bien.
696	salió	última	- Jesús, ¿qué tal la última cena? ¿Salió cara? - Qué va, salió cruz.
697	puntito	guapa	- ¿Dónde has estado todo este tiempo? - Con mi novia hindú. - ¿Y es guapa? - Bueno, tiene su puntito.
699	leamos	léame	- Está usted detenido.  - ¡Léame mis derechos! - Mierda, sargento, ¿qué hacemos? ¡Pide que leamos! - Es listo el cabrón... Dale una hostia !!!
700	quemé	pasado	- ¿Qué te ha pasado? - Nada que me quemé. - ¿Qué te, que té?
703	cinc	nuev	- ¿Me podría decir su número de DNI sin la última letra, por favor? - Claro, a ver si te piensas que por ser rubia soy tonta. Anota: Siet...cinc...nuev...och...
704	veterinario	enviaré	En la consulta del veterinario, suena el teléfono: - Oiga, doctor, mañana le enviaré a mi vieja perra con mi esposa. - Dele un potente veneno para que no sufra demasiado. - De acuerdo, pero ¿sabrá después volver sola la perra a su casa?
705	estanco	filtro	Un hombre entra en un estanco y grita: - ¡Me da una caja de cerillas por favor!. - ¡No grite tanto que no soy sordo! - ¿Cómo los quiere con filtro o sin filtro?
708	buscarla	celebrar	Se encuentran dos amigos y uno le dice al otro: - Oye me he enterado que para celebrar las bodas de plata vas a llevar a tu mujer a la India. ¡Caray como te las gastas!. Si para las bodas de plata la llevas a la India ¿qué harás para las de oro?. - Iré a buscarla.
709	rosa	capullo	Oye, tu madre se llama Rosa ¿verdad? Si, ¿cómo lo sabes? ¡Porque tienes una cara de capullo!
710	escondido	comensal	Un camarero, de esos un poco pelota, se acerca a un comensal y le dice: - ¿Cómo encontró el señor el filete? - Pues realmente con mucha dificultad, escondido debajo del puré.
711	cordero	sabor	Camarero, camarero, ¿esto es cordero o es pollo? - ¿No lo puede distinguir por el sabor? - ¡No!. - ¿Entonces por que se queja?
712	religioso	canibales	¿Cual es el libro religioso de los canibales? - Mil maneras de servir a tu projimo
715	sobrio	alcohólico	Tras examinar a un paciente que es un alcohólico crónico, el médico le dice: - No encuentro la razón de sus dolores de estómago, pero francamente, creo que esto se debe a la bebida. - Bueno, entonces volveré cuando usted este sobrio.
716	habrás	casado	Se encuentran dos amigos y uno de dice al otro: - ¿Oye me he enterado que te has casado? - No, tú lo habrás oído, el que me he enterado he sido yo.
718	zombies	alguno	- ¿De qué trabajas? - Mato zombies - Anda ya! Pero si eso no existe - ¿Alguna vez has visto alguno? - No - Porqué los he matado todos
719	parado	conserje	Un señor muy gordo esta parado frente a una escuela. El conserje al reparar en él le pregunta: - Perdone ¿espera usted a un niño? - No, siempre he sido así.
721	tírate	navega	Dos locos iban en un autobús: Uno le dice al otro: -Que día mas bueno hace y que bien navega este barco. Se tira por la ventana. Le dice el otro: -¿Que tal está el agua?. Le contesta: -Tírate por el otro lado, que aquí esta el muelle.
722	doctorcillo	psicólogo	Un hombre llega a la consulta del psicólogo y dice: - Doctor, tengo un gran complejo de superioridad. - A ver, siéntese, aquí lo vamos ayudar. - ¡Qué me vas ayudar tú, doctorcillo de pueblo!
723	flautas	gastado	- Entre pitos y flautas me he gastado 500 euros. - ¿Y como ha sido? - Pues nada 250 en pitos y 250 en flautas.
724	amanecer	desayuno	El marido llega a su casa al amanecer, lo espera su mujer en la puerta, está borracho y con manchas de lápiz labial. - Supongo que hay una razón para que llegues a las seis de la mañana... le reprocha lamujer. A lo que el marido contesta: - Sí, el desayuno.
725	karate	dieron	- Pero ¿qué te ha pasado? - Es que ayer me dieron una paliza. - ¿No eres cinturón negro de Karate? - Si, pero el otro no lo sabía.
726	siempre	camino	Siempre llevo a mi mujer a todas partes. Lo malo es que ella siempre encuentra el camino de regreso.
727	fernández	apodo	En lepe... - Oiga, ¿conoce a José Fernández López?. - Pues así en frio, no caigo, ¿quizás si me dijera el apodo?. - Le llaman el Puntillita. - Pero coño si soy yo
728	entren	devotas	- Pero que haces aquí, ¿no ibas a la iglesia? -Si pero han dicho ¡que entren las devotas!, así que yo me he venido para casa porque iba con bambas.
729	pizza	cementerio	Esta es una pizza en un cementerio que llora. Va otra pizza y le pregunta: -¿Es familiar? Y la que llora dice: -No,es mediana.
730	trapecio	dedicarse	Se sube el empleado de un circo a reparar el trapecio, de repente empieza a dar saltos mortales. Cuando baja le dicen que debiera dedicarse al espectáculo, que se le da muy bien. El responde: - De ninguna de las maneras, yo no me doy otro martillazo en los huevos, adrede.
731	interrumpirla	hablas	- ¿Por qué no te hablas con tu mujer? - Pues ya ves, por no interrumpirla.
732	salieron	gordas	- Primer acto Un grupo de gordas salieron a bailar con un grupo flacos - Segundo acto Un grupo de gordas salen a bailar ¿Cómo se llama la obra ?  Lo que el viento se llevó y lo que no pudo se quedo
733	naranjas	luisito	La maestra: - Luisito, si en esta mano tengo 8 naranjas y en esta otra 6 naranjas ¿Qué tengo? - Unas manos la leche de grandes, señorita.
735	ancianos	hablando	Estos son dos ancianos hablando, y de repente uno le pregunta al otro: - ¿Cuántos años tienes? Y le contesta: - Ochenta y pico Entonces el otro le dice: - Pues yo tengo ochenta y tres y no pico entre horas.
737	epidemia	insomnio	A las tres de la madrugada un hombre llama a su médico por teléfono: - Ay, doctor, no puedo dormir. ¿Padezco de insomnio? - Y que se ha propuesto usted, ¿propagar la epidemia?
739	zumbidos	confusos	En el otorrino: - Doctor, siento en el oído unos zumbidos imprecisos y unos golpes confusos. Está bien, póngase estas gotas y vuelva la próxima semana a ver qué tal está. Al cabo de una semana vuelve: - ¿Cómo se siente? - Muy bien, doctor. Ahora oigo los zumbidos y los golpes con mucha más nitidez.
740	lamento	retraso	- Mi amor, lamento decirte que tengo un retraso. - No te preocupes mi amor, siempre lo he sabido y te quiero igual.
741	pizzeria	huerfano	Un niño huerfano entra en una pizzeria y se hecha un rato mirando la carta, en eso que el dependiente le pregunta: - ¿Qué querías?  A lo que el niño responde: - Quiero un par de familiares.
745	espectáculos	focas	- ¿Por qué las focas miran hacia arriba en los espectáculos? - Porque hay focos
746	tentáculos	pulpo	- ¿Cuál es la diferencia entre un pulpo y una silla? - Que el pulpo tiene tentáculos y la silla tienta culos!
747	muertas	aplastadas	- A tu mujer y tu hija se les ha caído una estantería y están aplastadas y muertas.  - ¡¿ESTÁN QUE?!  - Estantería tío, lo de los libros.
748	estudiado	hábleme	- Peláez, espero que haya estudiado para el examen de historia. - No lo dude, profe. - Hábleme del Tercer Reich. - ¿El de la mirra?
749	lacoste	cocodrilo	"- ¿A que no sabes porque el cocodrilo de ""LACOSTE"" tiene la boca abierta? - Porque lo empiezan a coser por los huevos."
750	tieso	déjame	Un muerto a otro: -Déjame dinero, tío. -No puedo, estoy tieso.
751	manolito	copiando	- Manolito espero no sorprenderte copiando en el examen. - Pues yo también lo espero maestra.
753	criminal	crimen	Cuando una persona ayuda a un criminal antes de cometer un crimen, le llamamos cómplice. Si le ayuda después de haber violado la ley, le llamamos abogado.
756	oído	nueces	Un hombre era tan duro de oído, pero tan duro de oído, que partía las nueces con la oreja.
757	maria	guapa	-Hola guapa, ¿cómo te llamas? - Maria de Los Angeles, ¿y tu? - Pedro, de New York
759	vigilante	cárcel	Una viejita va a la cárcel y le dice al vigilante de la puerta: - Vengo a hacer una visita conyugal. El guardia le dice: - ¿Usted abuela? ¿a una visita de esa clase, pero con quien? - Ah, pues con el que sea, con el que sea.
763	homicidios	puñalás	-Johnson de homicidios, ¿quién es?  - Agente Aguirre.  - ¿Qué ha pasado? - Asesinato de un varón de 38 años. Su madre le ha dado 6 puñalás por pisar lo fregao. - Han detenido a la madre? - No, todavía está mojado...
764	morgue	enfermera	Una enfermera está empujando una camilla. El paciente esta pálido, con cara de pánico total, y le pregunta llorando a la enfermera: - Por favor, ¿me podría llevar a urgencias? - Ya le he dicho antes que no. Si el doctor dice que a la morgue, es a la morgue.
766	dormías	insultando	Mientras desayunan, le dice la mujer al marido en tono de reclamo: - ¿Sabes qué?, anoche, cuando dormías, me estabas insultando. - ¿Y quién te dijo que dormía?
769	escaparon	árboles	En un manicomio se encontraban dos locos, se escaparon en un coche, uno le dice al otro: -Mira, que rápido van los árboles. Y el otro le contesta: -¡A la vuelta volvemos en árbol!
772	sonriendo	risa	Una pareja está en un restaurante, él le dice a ella: - Mira, la chica del vestido rojo me está sonriendo. - ¡Bah!. La primera vez que te vi, yo también me partí de risa.
773	impresionara	impresionas	Sabes querida, cuando hablas me recuerdas al mar. -¡Que lindo mi amor!. No sabía que te impresionara tanto -¡No, si no me impresionas,... me mareas!
774	áfrica	países	-¿Papá, es verdad que en muchos países de África un hombre no conoce a su mujer hasta que se casa? -¡Eso sucede en todos lados, hijo!.
775	casarnos	casamos	Le dice la novia a su novio: -Cariño, llevamos más de 15 años viviendo juntos, ¿por qué no nos casamos? -¿Casarnos? ¿Y quién nos va a querer a ti y a mí?
777	mayo	julio	Un señor llama a una casa y le contesta una señora: -¿Llegó ya Julio? -No, disculpe, aquí todavía estamos en mayo.
778	gato	perro	-Tu perro parece un gato - Es que es un gato - Pues parece un perro
779	mosquitos	mosca	Esto son dos mosquitos que van en una moto y el de atrás le dice al de delante: -¡Oye, para, que se me ha metido una mosca en el ojo...!
782	avispa	huevo	Había un concurso de animales para ver quien ponía el huevo más grande. - ¿Adivina quien gano....? - ¡GANO UNA AVISPA!
783	casé	césped	Era verano y hacía un calor insoportable. El marido sale del baño y le dice a su mujer: -Gordita, hace mucho calor y tengo que cortar el césped ¿Qué crees tú que dirán los vecinos si salgo en pelotas? La mujer lo mira y responde: - Que probablemente me casé contigo por tu dinero
784	molestarlo	pegarle	Un lepero va en un autobús y un perro no hace más que molestarlo. Muy respetuosamente se dirige a su dueña y le pregunta: - Señorita ¿puedo pegarle una patada a su perro? La dueña le responde: - ¿Por qué no se la da usted en los huevos? - En los huevos se la doy, no se preocupe usted.
785	riiiiiiing	riiiiiiiiiiing	Riiiiiiing, riiiiiiiiiiing - ¿Si? - ¡Doctor, doctor, mi mujer está a punto de dar a luz! - ¿Es su primer hijo? - No, soy su marido.
788	vacas	rumor	Dos vacas hablando: - Oye, ¿Has oído el rumor ese de que estamos locas? - ¡Y a mí qué me cuentas! ¡Yo soy un perro!
789	robó	entró	Entra un borracho en la Policía y pregunta: -¿Podría ver al que robó ayer en mi casa? El funcionario encargado le dice: -¿Y para qué lo quiere ver? El borracho contesta: - Para saber cómo entró sin despertar a mi mujer.
794	tontolaba	córdoba	Un padre y un hijo leperos. - Papá, ¿qué está más lejos... Córdoba o la luna? -¿Tú ves Córdoba desde aquí, ‘tontolaba’?
795	vanidosa	insoportable	- Yo antes era una persona vanidosa e insoportable. - ¿Ahora ya no? - No, ahora soy perfecto.
796	peludo	perro	Un niño que llega a su casa y la dice a la madre: - ¡Mamá, mamá, en la escuela me dicen peludo! Y dice la madre muy asustada: - ¡Manolo manolo, ven corre que el perro habla!
799	profundidad	lentillas	Jo tío, ayer me puse las lentillas al revés y me vi a mi mismo con profundidad.
801	adoptada	embarazada	- Que niño tan feo - Es mi hija... - Ah! no sabía que fueras padre. - Soy madre... - Ah! si! es verdad, si te vi embarazada. - Es adoptada - Mejor me voy
802	engañas	cariño	–Cariño, ¿me engañas con otra? –Vale.
803	aborda	queremos	–¿¿¿Qué queremos??? –¡¡¡Quitar el autocorrector al movil!!! –¿¿¿Cuándo lo queremos??? –¡Ahorca! –¡Ahorro! –¡Aborda! –¡Albora!
804	sigues	lloviendo	– Cariño, está lloviendo y sigues siendo una tonta. – ¿Qué? – Me dijiste que con el tiempo cambiarias...
805	intragable	respirar	La vida es como un moco: intragable, dura y a veces no te deja respirar.
808	rema	gilipolleces	-No te das cuenta pero ¡TE TENGO EN EL BOTE! -¡Deja de decir gilipolleces y REMA! ¡Subnormal!
809	súper	dieta	-¿Me das un trozo pequeño de pastel? Pero así, súper chiquitito, que estoy a dieta. -¿Así? ¿como los otros siete?.  -Sí, porfa
810	sentarse	fácil	-Me siento solo. -Yo también, sentarse es fácil.
811	debido	engorda	-¿Es grave Doctor? -¿Ha oído ese refrán que dice que lo que no mata engorda? -Sí. -Pues ha debido comer alguna cosa que no engorda.
812	oftalmólogo	llamadas	Tengo tres llamadas perdidas de mi oftalmólogo. El de ver me llama...
813	romana	rumana	-Camarero, ponga una de calamares a la rumana. -Perdón, señor, será a la romana. -Irina, cariño, dile al gilipollas éste de dónde eres...
814	pontevedra	piña	- ¿Me pone un zumo de piña? - ¿Natural…? - De Pontevedra, pero no creo que eso importe mucho...
